"Transcript.ID" "Gene.name" "Poly.A..tags" "Mean.TL" "Median.TL" "X10th..ile..TL" "X25th..ile..TL" "X75th..ile..TL" "X90th..ile..TL" "mRNA.RPKM" "RPF.RPKM" "log2.TE."
"1151" "YIR007W" "YIR007W" 0 NA NA NA NA NA NA 17.47 12.22 -0.515635323098
"1152" "YJL201W" "YJL201W" 92 25.4 19.1 6.4 12.3 31.9 52.7 40.41 25.69 -0.653505461283
"1153" "YLR314C" "YLR314C" 165 19.6 17.1 6.4 12.3 26.1 36.2 159.32 212.97 0.418722834841
"1154" "YLR146W-A" "YLR146W-A" 1 -1.6 -1.6 NA NA NA NA NA NA NA
"1155" "YNL126W" "YNL126W" 3 50.1 44.5 NA NA NA NA 27.02 9.94 -1.44270991776
"1156" "YBR132C" "YBR132C" 0 NA NA NA NA NA NA 29.94 17.78 -0.751818897229
"1157" "YKL040C" "YKL040C" 145 34.1 32.7 11.5 20.2 47.3 59.9 80.19 110.18 0.458368124601
"1158" "YOR014W" "YOR014W" 95 32.4 29.4 11.3 20.9 43.3 57.5 99.53 60.36 -0.721538637659
"1159" "YNL004W" "YNL004W" 225 34.6 30.5 9.5 15.6 50 62.7 58.62 70.46 0.265411506805
"1160" "YOR327C" "YOR327C" 381 23.4 19.6 7.5 12.6 30.4 45 170.34 333.12 0.967624718854
"1161" "YFR015C" "YFR015C" 55 27.8 21.8 8.3 13.4 41.3 54.1 22.02 15.35 -0.520575813307
"1162" "YCR020C-A" "YCR020C-A" 0 NA NA NA NA NA NA 72.55 68.49 -0.0830822540082
"1163" "YHR120W" "YHR120W" 0 NA NA NA NA NA NA 26.9 8.89 -1.59735084861
"1164" "YOR265W" "YOR265W" 243 25.8 22.9 9 14.5 34.1 47.1 108.68 236.93 1.12437441305
"1165" "YOL139C" "YOL139C" 1 19.8 19.8 NA NA NA NA 653.4 862.74 0.400959391736
"1166" "YIL092W" "YIL092W" 0 NA NA NA NA NA NA 11.95 3.58 -1.7389791256
"1167" "YBR207W" "YBR207W" 198 29.6 26.6 7.1 13 44.5 59.6 61.72 53.31 -0.211331879821
"1168" "YOL073C" "YOL073C" 50 27.8 24.2 6.8 13.8 38.3 52.6 30.87 20.84 -0.566850205337
"1169" "YLR321C" "YLR321C" 106 28.5 23.8 4.4 13.5 44.1 54.2 47.74 76.62 0.682522459342
"1170" "YNL191W" "YNL191W" 81 26.9 24.4 9 14.8 38.1 48.9 40.69 31.06 -0.389616450686
"1171" "YMR233W" "YMR233W" 0 NA NA NA NA NA NA 29.25 25.19 -0.215585502624
"1172" "YPL203W" "YPL203W" 80 33.1 30.5 12.6 18 45.8 55.9 43.09 41.96 -0.0383384205331
"1173" "YNR055C" "YNR055C" 87 34 29.6 12.6 20.6 49.2 58.1 56.88 25.14 -1.1779368152
"1174" "YDR532C" "YDR532C" 0 NA NA NA NA NA NA 16.78 12.91 -0.378253715133
"1175" "YIL014W" "YIL014W" 0 NA NA NA NA NA NA 41.83 19.42 -1.10699479722
"1176" "YCL012C" "YCL012C" 0 NA NA NA NA NA NA 39.76 32.11 -0.308295091837
"1177" "YDR184C" "YDR184C" 26 34.4 25.2 13.6 20.2 50.2 58.4 41.29 31.15 -0.406560255265
"1178" "YNR011C" "YNR011C" 92 28.4 24.2 9.3 14.9 38.1 57.4 28.34 15.43 -0.877101696347
"1179" "YMR295C" "YMR295C" 306 24 19.8 5.3 10.4 33.9 51.2 245.25 488.87 0.995197739183
"1180" "YNL167C" "YNL167C" 53 35.5 34.7 12.6 17.6 53.8 61.1 25.51 15.45 -0.723456060811
"1181" "YKL210W" "YKL210W" 625 22.3 18.4 4.5 9.1 32.2 45.9 411.39 468.04 0.186125106311
"1182" "YNL221C" "YNL221C" 139 32.6 27.3 9.3 15.6 47.2 63.3 54.96 24.09 -1.18994761058
"1183" "YOR278W" "YOR278W" 60 35.1 31.3 13.4 17.2 52.3 63.7 30.35 19.34 -0.650108721666
"1184" "YER146W" "YER146W" 14 1.2 2.3 -3.6 -0.7 3.6 4.1 247.46 315.06 0.348431257986
"1185" "YOR365C" "YOR365C" 9 29 30.2 NA NA NA NA NA NA NA
"1186" "YLR426W" "YLR426W" 92 28.2 22.4 7.7 13.5 36 59.7 34.11 15.03 -1.1823497457
"1187" "YGL061C" "YGL061C" 23 30.6 27.3 11.4 18.1 45.6 52.4 41.07 38.11 -0.107915339167
"1188" "YDR394W" "YDR394W" 180 30 27.4 8.6 15.6 40.4 56.4 167.98 197.28 0.231955231483
"1189" "YNL173C" "YNL173C" 0 NA NA NA NA NA NA 51.14 59.19 0.210901296203
"1190" "YPR145W" "YPR145W" 1046 23 20.2 6 11.1 32.1 44.3 458.73 509.96 0.152738830296
"1191" "YOR330C" "YOR330C" 48 26.3 21.5 4.3 8.9 40.9 54.7 40.19 11.02 -1.86671235349
"1192" "YAR014C" "YAR014C" 188 33.9 30.5 10.5 17.2 48.4 58.6 62.97 40.27 -0.644959195068
"1193" "YOR087W" "YOR087W" 0 NA NA NA NA NA NA 42.95 30.51 -0.493375951447
"1194" "YHR159W" "YHR159W" 5 24 21.2 NA NA NA NA 16.21 6.46 -1.32727802082
"1195" "YPL132W" "YPL132W" 51 26.8 20.9 8.7 13.2 36.1 52.4 27.21 17.11 -0.66929719676
"1196" "YIL114C" "YIL114C" 72 47.2 49.3 20 27.6 62.7 78.1 47.4 32.32 -0.552459861034
"1197" "YPL100W" "YPL100W" 49 26.5 19.2 9.5 12.9 32.7 57.5 25.05 23.04 -0.12066988664
"1198" "YGL234W" "YGL234W" 0 NA NA NA NA NA NA 370.06 418.6 0.177813109272
"1199" "YOL055C" "YOL055C" 0 NA NA NA NA NA NA 16.14 12.17 -0.407311410564
"1200" "YPR093C" "YPR093C" 0 NA NA NA NA NA NA 14.79 10.42 -0.505266774821
"1201" "YOL082W" "YOL082W" 0 NA NA NA NA NA NA 41.35 20.34 -1.0235676502
"1202" "YAL029C" "YAL029C" 83 26.4 22 7 10.5 36.9 54.7 72.06 20.06 -1.84487704581
"1203" "YKL013C" "YKL013C" 441 24.8 22 7 14.1 33.9 47.7 224.56 286.37 0.350779395433
"1204" "YNL108C" "YNL108C" 0 NA NA NA NA NA NA 76.13 96.01 0.334719600538
"1205" "YDR421W" "YDR421W" 18 31.3 28.5 12.6 18 39 60.1 26.58 6.96 -1.93318189343
"1206" "YOR065W" "YOR065W" 1 7.5 7.5 NA NA NA NA 60.46 65.05 0.105568077977
"1207" "YIL049W" "YIL049W" 0 NA NA NA NA NA NA 25.35 11.96 -1.08376835769
"1208" "YMR301C" "YMR301C" 190 26.5 23.9 5.2 13.3 39.2 48.4 41.19 23.74 -0.794974191226
"1209" "YGL171W" "YGL171W" 163 28.2 25.1 8.3 14.5 39.8 52.7 64.19 70.46 0.134455913842
"1210" "YDR294C" "YDR294C" 11 18.9 18.4 9.9 12.7 23.8 30.3 87.12 60.6 -0.523686160357
"1211" "YGR271W" "YGR271W" 74 25 19.1 5.5 9.1 35.3 53.3 40.64 17.47 -1.21802079386
"1212" "YFR002W" "YFR002W" 148 28.2 24.1 6.6 12 41.2 56.6 86.98 54.58 -0.67231131419
"1213" "YBR267W" "YBR267W" 128 32.2 25 8.5 14.6 46.9 70 61.51 81.94 0.413746916877
"1214" "YBR285W" "YBR285W" 11 26.4 23.9 13 20.9 29.8 41.1 NA NA NA
"1215" "YGR161W-C" "YGR161W-C" 33 33.4 28.4 11.4 16.8 50.2 59.8 NA NA NA
"1216" "YPR194C" "YPR194C" 0 NA NA NA NA NA NA 6.3 0.53 -3.57128756382
"1217" "YOL115W" "YOL115W" 78 27.5 25 4.4 10.5 40.8 57 40.44 28.63 -0.498255326904
"1218" "YBL029W" "YBL029W" 2 6.1 6.1 NA NA NA NA NA NA NA
"1219" "YDR457W" "YDR457W" 0 NA NA NA NA NA NA 113.44 36.27 -1.64508078727
"1220" "YGR023W" "YGR023W" 25 22.5 10.3 4.9 7.1 34.4 55.8 7.86 3.49 -1.17130227605
"1221" "YPR127W" "YPR127W" 146 30 28.4 9.4 17.4 41.2 54 48.9 32.61 -0.584520024091
"1222" "YNL131W" "YNL131W" 593 25.5 21.5 6.5 13.2 34.6 48 313.26 543.44 0.794760194779
"1223" "YEL020W-A" "YEL020W-A" 0 NA NA NA NA NA NA 114.16 214.99 0.913212316233
"1224" "YNL124W" "YNL124W" 0 NA NA NA NA NA NA 23.17 26.37 0.186639527
"1225" "YIL135C" "YIL135C" 113 33.3 29.1 11.4 17.8 46.1 64.7 31 32.27 0.0579253623253
"1226" "YBL005W" "YBL005W" 57 41.1 39.9 19.1 24.8 53.2 67.9 28.55 7.94 -1.84627983311
"1227" "YGL197W" "YGL197W" 0 NA NA NA NA NA NA 53.59 16.85 -1.66921522464
"1228" "YGL258W" "YGL258W" 1 25.1 25.1 NA NA NA NA NA NA NA
"1229" "YPR106W" "YPR106W" 23 26.8 21.1 7.4 11.8 35.1 58.8 35.47 22.28 -0.670850097595
"1230" "YOR243C" "YOR243C" 179 24.3 22.2 5.1 12.6 33.1 48.2 104 86.43 -0.266979462035
"1231" "YLR130C" "YLR130C" 102 28.5 23.3 9.9 14.1 38.5 59.4 57.67 18.96 -1.60486205816
"1232" "YER022W" "YER022W" 130 34.9 30.1 10.4 17.9 45.8 66.7 35.58 25.63 -0.473233031976
"1233" "YBR057C" "YBR057C" 59 32.5 28.8 12.1 20.1 44.7 61.4 27.76 27.48 -0.0146255637602
"1234" "YPL269W" "YPL269W" 22 38.3 33 9.7 14.3 56.4 72.5 17.78 2.94 -2.59636726399
"1235" "YDR041W" "YDR041W" 168 27.9 25.8 7.6 13.2 38.8 54.6 57.24 59.31 0.0512516997237
"1236" "YER186C" "YER186C" 0 NA NA NA NA NA NA 42.38 0.47 -6.49457902069
"1237" "YMR165C" "YMR165C" 82 25.9 21.2 8.2 11.8 35.6 57.9 34.16 18.92 -0.852395886281
"1238" "YOL114C" "YOL114C" 2 25.6 25.6 NA NA NA NA NA NA NA
"1239" "YKR070W" "YKR070W" 122 23.3 20.1 8.2 12.8 30.4 42.8 75.46 65.13 -0.212389873474
"1240" "YNL059C" "YNL059C" 78 23.8 18.1 7.2 12 34.9 48.4 73.61 43.93 -0.744695271884
"1241" "YPL026C" "YPL026C" 60 30.4 20.5 3.2 13.2 51.7 65.5 27.91 17.7 -0.657032764096
"1242" "YGL225W" "YGL225W" 622 38.7 37.1 15.3 23.5 51.4 63.2 259.06 283.45 0.129807994884
"1243" "YCR005C" "YCR005C" 0 NA NA NA NA NA NA 99.27 85.34 -0.218135681833
"1244" "YCR105W" "YCR105W" 8 26 16.2 NA NA NA NA NA NA NA
"1245" "YJL185C" "YJL185C" 0 NA NA NA NA NA NA 12.07 5.97 -1.01562283949
"1246" "YER164W" "YER164W" 0 NA NA NA NA NA NA 69.03 46.18 -0.579955311171
"1247" "YER131W" "YER131W" 3887 22.5 19.7 6.8 11.8 30.3 42.2 1718 2534.18 0.560788964673
"1248" "YML017W" "YML017W" 108 31.5 28.9 9.7 17.9 43.1 54.1 94.98 117.56 0.307701602793
"1249" "YKR087C" "YKR087C" 55 27.8 24.2 7.7 14.4 37.4 54.6 31.18 27.25 -0.194364698146
"1250" "YLR032W" "YLR032W" 0 NA NA NA NA NA NA 24.83 15.45 -0.684477423385
"1251" "YGL078C" "YGL078C" 2 2.1 2.1 NA NA NA NA 124.67 155.46 0.318429077742
"1252" "YPL011C" "YPL011C" 77 36 33.6 10.7 16.5 52.2 65.7 37.69 16.58 -1.18473778817
"1253" "YML126C" "YML126C" 1 -7.2 -7.2 NA NA NA NA 463.71 622.91 0.425800894121
"1254" "YBL051C" "YBL051C" 161 26 20.8 5.8 11.1 39.1 55.6 88.56 76.24 -0.216107102872
"1255" "YGR281W" "YGR281W" 196 28.4 24.7 7.2 12.4 41 56.1 101.85 40.03 -1.34729245947
"1256" "YGR116W" "YGR116W" 292 27 21.3 6.3 12.2 41.3 55.1 177.71 112.99 -0.653329771334
"1257" "YMR213W" "YMR213W" 29 32 19.4 6.7 10.6 53 79.1 18.59 14.89 -0.320183016337
"1258" "YLR089C" "YLR089C" 325 31.3 29.8 10.9 17.9 42.1 53.6 103.38 96.36 -0.101450808708
"1259" "YHR123W" "YHR123W" 124 26.9 25.2 8 13.7 35 53.4 58.94 61.71 0.0662572341221
"1260" "YPL161C" "YPL161C" 42 27 16.6 6.8 10.7 45.1 58.6 21.84 16.95 -0.365687582896
"1261" "YPR046W" "YPR046W" 0 NA NA NA NA NA NA 22.99 20.74 -0.148590571905
"1262" "YDR488C" "YDR488C" 0 NA NA NA NA NA NA 22.13 9.38 -1.23834362329
"1263" "YNL115C" "YNL115C" 8 27.1 26.4 NA NA NA NA 29.09 27.46 -0.0831916709532
"1264" "YIL121W" "YIL121W" 127 41.5 40.6 24.8 30 49.5 61.9 53.81 30.81 -0.804475624415
"1265" "YEL042W" "YEL042W" 347 27.5 24.5 11 17.1 35.4 47.4 173.73 157.34 -0.142961413945
"1266" "YLR113W" "YLR113W" 274 25.9 23.5 9 13.3 34 47.6 152.55 104.21 -0.549788454525
"1267" "YEL020C" "YEL020C" 0 NA NA NA NA NA NA 18.2 9.27 -0.973297206461
"1268" "YHL013C" "YHL013C" 90 33.8 32.6 8.9 16.7 47.7 59.5 39.29 64.72 0.720049439971
"1269" "YOL060C" "YOL060C" 1 6.2 6.2 NA NA NA NA 45.87 31.27 -0.552771688157
"1270" "YML129C" "YML129C" 210 31.3 23.8 8.6 15.7 46.7 63.9 89.93 230.91 1.36045627932
"1271" "YHR020W" "YHR020W" 2 20.2 20.2 NA NA NA NA 469.41 488.36 0.0570964622356
"1272" "YOR382W" "YOR382W" 1 7.8 7.8 NA NA NA NA 262.55 548.34 1.06247852272
"1273" "YNR047W" "YNR047W" 73 33.8 34.2 8.4 16.6 47.8 59.5 50.64 21.62 -1.22791088169
"1274" "YCL005W" "YCL005W" 94 31.3 25.7 7.3 14.3 49 59.6 28.99 14.92 -0.958307797806
"1275" "YGL105W" "YGL105W" 1441 22.6 19.7 7.4 12.2 30.5 41.9 687.66 895.03 0.380240611116
"1276" "YBR097W" "YBR097W" 62 30.2 28.2 7.9 14.5 43.2 54.7 24.44 8.11 -1.5914704656
"1277" "YLR014C" "YLR014C" 0 NA NA NA NA NA NA 14.51 3.46 -2.06820357643
"1278" "YEL019C" "YEL019C" 7 30.8 35.1 NA NA NA NA NA NA NA
"1279" "YLR214W" "YLR214W" 0 NA NA NA NA NA NA 253.16 186.89 -0.437860096581
"1280" "YDR120C" "YDR120C" 0 NA NA NA NA NA NA 110.1 88.21 -0.319800346413
"1281" "YER126C" "YER126C" 262 34.6 29.7 11.5 18.1 51.6 61.9 145.5 226.24 0.636834872126
"1282" "YPL060W" "YPL060W" 9 35 32.6 NA NA NA NA 13.32 7.54 -0.820957653803
"1283" "YMR227C" "YMR227C" 24 21.6 18.9 4.3 7.3 31.5 45.8 14.34 25.84 0.849561045992
"1284" "YNL121C" "YNL121C" 439 26.3 22.3 6.8 13.1 37.8 49.6 220.96 227.96 0.0449954730835
"1285" "YGR194C" "YGR194C" 0 NA NA NA NA NA NA 20.28 13.9 -0.544972769392
"1286" "YDR486C" "YDR486C" 77 30.9 24.9 13.5 19.1 37.4 48.2 55.77 73.24 0.393142520157
"1287" "YJL192C" "YJL192C" 507 24.1 21.4 8 14 30.6 42.3 205.76 187.37 -0.135072567652
"1288" "YHR117W" "YHR117W" 379 27.9 25.3 8.1 14.7 38.1 51.5 83.61 52.87 -0.661226176444
"1289" "YHR029C" "YHR029C" 48 20 16.8 6.2 11.8 27.7 34.7 55.26 67.34 0.285228159015
"1290" "YOL130W" "YOL130W" 116 32.5 30.4 9.7 19.4 45.2 56.1 62.55 26.81 -1.22223866507
"1291" "YDR030C" "YDR030C" 0 NA NA NA NA NA NA 7.29 4.01 -0.862316577872
"1292" "YPL221W" "YPL221W" 187 30.9 29.3 5.5 13.1 48.2 56.5 73.45 28.13 -1.38465293813
"1293" "YNL325C" "YNL325C" 46 29.4 19.7 7.8 11.7 42.6 61 16.45 8.26 -0.993873897203
"1294" "YCR075C" "YCR075C" 49 27.5 25.9 9.2 15.4 36.6 52.6 29.26 18.39 -0.670008289727
"1295" "YNL257C" "YNL257C" 66 31 27.5 10.8 17.7 42.5 54.7 37.06 8.36 -2.14828803395
"1296" "YBL047C" "YBL047C" 0 NA NA NA NA NA NA 155.74 133.67 -0.220463818438
"1297" "YOR315W" "YOR315W" 181 32.3 33.1 7 13.4 46.1 60.6 91.9 63.15 -0.541282127501
"1298" "YEL051W" "YEL051W" 799 20.3 17.2 6.1 9.9 27.7 39.7 470.23 483.84 0.0411634608688
"1299" "YLL023C" "YLL023C" 284 31.1 30.2 9.4 17.3 43 52.5 63.91 82.76 0.372891957818
"1300" "YKL203C" "YKL203C" 0 NA NA NA NA NA NA 40.63 10.42 -1.96319008695
"1301" "YOL004W" "YOL004W" 235 23.6 18.5 4.6 8.3 35.6 53.3 120.58 67.43 -0.83852813171
"1302" "YPL209C" "YPL209C" 0 NA NA NA NA NA NA 11.07 9.9 -0.161154791815
"1303" "YGR014W" "YGR014W" 244 23.6 18.2 5.4 8.5 35.5 50.9 116.3 66.66 -0.80295787425
"1304" "YGL203C" "YGL203C" 0 NA NA NA NA NA NA 64.94 64.73 -0.00467288075047
"1305" "YGL050W" "YGL050W" 66 35.8 37.1 16.6 25 43.8 56.3 40.79 46.86 0.200141447071
"1306" "YNL181W" "YNL181W" 143 31.9 27.8 12.5 17.9 40.6 56.6 53.99 59.78 0.146970680229
"1307" "YLR234W" "YLR234W" 0 NA NA NA NA NA NA 13.07 5.45 -1.26193100613
"1308" "YDL036C" "YDL036C" 51 27.3 25.4 9.3 13.7 34.6 56.4 30.71 17.35 -0.82377284951
"1309" "YHR061C" "YHR061C" 0 NA NA NA NA NA NA 25.63 21.53 -0.251485159124
"1310" "YMR032W" "YMR032W" 75 27.4 21.9 7.6 12.9 38.9 54.3 29.85 18.35 -0.701950868422
"1311" "YMR150C" "YMR150C" 171 30.5 28.5 9.1 16.6 40.2 53.3 59.69 34.37 -0.796339402078
"1312" "YFL007W" "YFL007W" 260 30.1 27.7 10.1 16.8 39.9 55.9 93.11 34.05 -1.4512813231
"1313" "YML059C" "YML059C" 150 22.8 17.7 4.6 8.3 36 47.1 47.24 18.99 -1.31476905925
"1314" "YDL129W" "YDL129W" 30 33.6 31.3 9.5 19.2 47.3 63.2 16.76 10.88 -0.623343592449
"1315" "YDR063W" "YDR063W" 235 28.5 26.5 10.2 15.2 36.5 50.3 102.13 137.49 0.42891998112
"1316" "YKR045C" "YKR045C" 20 48.7 54.6 23.4 34.5 63.5 68.7 23.25 26.24 0.174537003735
"1317" "YHR010W" "YHR010W" 7113 18.1 15.2 5.8 9.5 24 33.6 3781.08 5433.44 0.523067507037
"1318" "YHR087W" "YHR087W" 0 NA NA NA NA NA NA 44.13 88.51 1.00408071506
"1319" "YOR292C" "YOR292C" 64 29.7 29.3 10.2 13.5 42.3 53.8 22.21 14.48 -0.617147790464
"1320" "YCR012W" "YCR012W" 27 -2 -2.6 -7.1 -5.5 1.4 3.7 9766.9 13783.74 0.496994763025
"1321" "YML121W" "YML121W" 0 NA NA NA NA NA NA 51.49 37.54 -0.455863619967
"1322" "YER035W" "YER035W" 2 52.2 52.2 NA NA NA NA 34.28 65.56 0.935448744987
"1323" "YMR072W" "YMR072W" 628 34.9 31.5 14.2 22 45.2 61.1 296.32 602.16 1.02299087287
"1324" "YDR201W" "YDR201W" 61 28.8 25.3 8.4 15.3 39.5 54 38.17 45.23 0.244840809416
"1325" "YDR254W" "YDR254W" 19 19.2 17.7 5.7 12.6 26.9 35.4 18.21 9.06 -1.00714796693
"1326" "YPR128C" "YPR128C" 107 28.2 25.2 9.1 15.6 38.3 51.5 67.21 49.23 -0.449138164221
"1327" "YGR263C" "YGR263C" 21 29.8 30.3 12.5 15.5 43.3 47.4 16.07 14.02 -0.196883579664
"1328" "YKL156W" "YKL156W" 2601 22.5 19.2 6.9 11.6 30.2 43.3 1301.31 2497.36 0.940439120004
"1329" "YPL084W" "YPL084W" 47 35.2 38.9 13.7 23.9 45.5 53.5 55.82 38.71 -0.528075816774
"1330" "YNL010W" "YNL010W" 782 24 21.5 6.3 12.1 32.2 45.2 509.97 619.45 0.280575457215
"1331" "YDL110C" "YDL110C" 0 NA NA NA NA NA NA 46.48 82.45 0.82690942492
"1332" "YDL098C" "YDL098C" 71 28.2 26.1 6.3 10.3 42.9 48.8 34.76 29.67 -0.228423155334
"1333" "YDR301W" "YDR301W" 0 NA NA NA NA NA NA 43.95 19.74 -1.15474117557
"1334" "YJL053W" "YJL053W" 1 -4.5 -4.5 NA NA NA NA 42.21 40.13 -0.0729036731777
"1335" "YPR104C" "YPR104C" 1 -7.6 -7.6 NA NA NA NA 32.2 20.57 -0.646518894477
"1336" "YNL182C" "YNL182C" 115 30.3 26.4 12.6 16.4 42.3 56.8 63.5 47.58 -0.416401320122
"1337" "YPL129W" "YPL129W" 1 15.1 15.1 NA NA NA NA 110.16 170.41 0.629409533696
"1338" "YPL023C" "YPL023C" 71 25.8 19.6 9.2 12.6 35.5 52.3 54.95 46.63 -0.236861051497
"1339" "YIR025W" "YIR025W" 44 35.2 30.4 13.9 19.8 47.8 63.1 12.97 12.91 -0.00668947894451
"1340" "YPR002W" "YPR002W" 0 NA NA NA NA NA NA 9.22 4.61 -1
"1341" "YGL006W" "YGL006W" 0 NA NA NA NA NA NA 45.42 16.74 -1.44002817816
"1342" "YPL006W" "YPL006W" 113 27 24.9 8.8 14.5 38 48.7 51.46 24.63 -1.06303482923
"1343" "YCR083W" "YCR083W" 151 22.2 18.6 6.6 10.7 28.4 46.2 94.68 99.36 0.0696054674859
"1344" "YKR067W" "YKR067W" 107 24.3 21 5.7 11.3 37.5 47.3 49.14 31.86 -0.625151590837
"1345" "YOR151C" "YOR151C" 128 22.6 18.4 5 8.9 31.8 47.9 222.96 123.43 -0.853091819461
"1346" "YML028W" "YML028W" 3718 25.8 22.9 9.7 15 34.4 45.9 2933.99 5346.9 0.86583874125
"1347" "YCR063W" "YCR063W" 14 35.3 44.5 4.1 17.5 55.5 60.7 NA NA NA
"1348" "YLL001W" "YLL001W" 88 21.5 15.5 6 9.2 31.1 43 48.27 49.02 0.0222436574222
"1349" "YOR168W" "YOR168W" 783 25.3 22.7 8.1 13.6 34.6 46.4 344.04 344.51 0.00196954984977
"1350" "YDR052C" "YDR052C" 119 27.9 19.1 8 12.3 43.2 61.2 37.46 20.49 -0.870430915232
"1351" "YNL189W" "YNL189W" 428 29.7 29 8.9 16.4 41.7 51.7 232.08 305.22 0.395227299386
"1352" "YMR027W" "YMR027W" 182 26.9 25.4 9.7 14.1 34.9 46.2 123.58 147.9 0.259176773883
"1353" "YMR043W" "YMR043W" 35 30 27.6 6.8 16.9 44.2 57.5 70.12 92.01 0.391964671229
"1354" "YPR173C" "YPR173C" 0 NA NA NA NA NA NA 101.26 65.95 -0.618619824771
"1355" "YCL047C" "YCL047C" 60 23.5 20.1 6.2 12.1 32.9 44.5 33.42 35.9 0.103272110649
"1356" "YJL031C" "YJL031C" 0 NA NA NA NA NA NA 53.91 41.38 -0.381619264371
"1357" "YML077W" "YML077W" 133 26.7 23.6 6.9 13.4 37.9 50.6 71.02 51.58 -0.461413587232
"1358" "YER068W" "YER068W" 11 21.7 25.3 -6.4 7.9 37.5 45.9 46.4 59.53 0.359492089013
"1359" "YER013W" "YER013W" 0 NA NA NA NA NA NA 22.27 13.84 -0.686257615151
"1360" "YMR269W" "YMR269W" 47 28.8 21.6 11.7 16 39.6 54.1 NA NA NA
"1361" "YKL053C-A" "YKL053C-A" 0 NA NA NA NA NA NA 99.06 143.12 0.530850766417
"1362" "YNL262W" "YNL262W" 80 19.9 15.9 4.9 9.3 30 36.7 50.4 21.14 -1.253448357
"1363" "YDL021W" "YDL021W" 32 22.1 17.2 7.7 10.7 28.3 49.9 20.53 20.64 0.00770934331465
"1364" "YLR143W" "YLR143W" 26 31 27.3 9.1 13.3 44.6 58.2 30.08 24.32 -0.306661338234
"1365" "YLR043C" "YLR043C" 1850 21.9 19.9 6.6 11.9 29.3 40.3 735.08 1063.76 0.53319951965
"1366" "YJL008C" "YJL008C" 535 25.5 22.5 8.8 14.1 34.5 46.5 256.87 257.36 0.00274943423757
"1367" "YJR062C" "YJR062C" 47 35.6 34.9 14.3 19.5 49.2 59.4 28.6 20.77 -0.461513930821
"1368" "YBR239C" "YBR239C" 37 32.6 33.8 7.8 10.8 47.3 68.3 12.69 5.47 -1.21407933105
"1369" "YBR035C" "YBR035C" 404 27.2 24.7 9.1 15.2 37.3 50.2 180.25 269.68 0.581249272969
"1370" "YPR160W" "YPR160W" 0 NA NA NA NA NA NA 40.22 31.66 -0.345251826168
"1371" "YMR191W" "YMR191W" 144 28.4 24.5 8.1 12.7 39.7 56.5 43.81 24.8 -0.820920094049
"1372" "YBL060W" "YBL060W" 38 36.9 30.2 8.7 16.6 54.6 69.7 16.17 10.2 -0.664750526615
"1373" "YML035C" "YML035C" 65 33.6 32.3 8.6 15.9 49.6 61 90.27 65.99 -0.451999189641
"1374" "YNL277W" "YNL277W" 36 24.4 13.7 6.3 9.5 37.8 44.7 22.8 20.7 -0.139403056665
"1375" "YLR154C" "YLR154C" 149 24.4 21.8 5.7 11.3 34.2 46.7 85.85 87.77 0.0319097731057
"1376" "YMR162C" "YMR162C" 0 NA NA NA NA NA NA 38.42 10.71 -1.84289903892
"1377" "YCL010C" "YCL010C" 3 3.9 0.9 NA NA NA NA 61.91 31.6 -0.970247900879
"1378" "YGR125W" "YGR125W" 70 34.4 33.5 10.7 17.7 48.6 60.7 41.99 21.05 -0.996225554881
"1379" "YPR171W" "YPR171W" 117 28.5 25.3 9.5 13.9 38.8 52.7 30.92 22.27 -0.473438761137
"1380" "YKL056C" "YKL056C" 9657 24.4 21.8 6.7 12.2 33.7 45.8 4087.85 4779.58 0.225541589795
"1381" "YAL060W" "YAL060W" 0 NA NA NA NA NA NA 166.6 166.74 0.00121183966881
"1382" "YFL025C" "YFL025C" 2 25.6 25.6 NA NA NA NA 25.54 11.58 -1.14112327171
"1383" "YKL009W" "YKL009W" 345 29.7 26.3 9.6 16.2 40.6 53 163.24 279.72 0.776988794592
"1384" "YGR208W" "YGR208W" 241 26.1 21.4 5.6 11.8 38.6 52.1 116.6 135.76 0.219490681455
"1385" "YLR178C" "YLR178C" 143 30.8 30.5 11.3 18.7 42.8 50.5 51.4 53.83 0.0666420659382
"1386" "YIL144W" "YIL144W" 0 NA NA NA NA NA NA 27.06 16.16 -0.743734641225
"1387" "YHR063C" "YHR063C" 226 28.4 23.9 9 15.3 38.9 53.4 117.17 121.45 0.0517592580253
"1388" "YPL270W" "YPL270W" 150 27.2 24.1 10.4 14.9 35.5 47.5 60.33 20.06 -1.58855397641
"1389" "YNL307C" "YNL307C" 267 26.9 23.6 5.2 12.5 40.6 51.6 150.45 137.14 -0.133634679355
"1390" "YNL278W" "YNL278W" 0 NA NA NA NA NA NA 23.26 14.18 -0.713993564234
"1391" "YKR056W" "YKR056W" 1 28.8 28.8 NA NA NA NA 51.6 49.85 -0.0497775610251
"1392" "YLR075W" "YLR075W" 11027 22.3 20.6 5.9 11.5 30.8 41.1 6172.12 8675.54 0.491187448102
"1393" "YJR057W" "YJR057W" 94 31.3 25 8.6 13.1 42.9 64 53.3 51.93 -0.0375673075587
"1394" "YJL126W" "YJL126W" 51 36.2 32 15.5 26.5 49.5 64.1 18.48 16.46 -0.167000420994
"1395" "YGL011C" "YGL011C" 822 31.4 28.5 12.6 18.5 41 55.8 265.9 326.78 0.297435911356
