"Transcript.ID" "Gene.name" "Poly.A..tags" "Mean.TL" "Median.TL" "X10th..ile..TL" "X25th..ile..TL" "X75th..ile..TL" "X90th..ile..TL" "mRNA.RPKM" "RPF.RPKM" "log2.TE."
"2908" "YKL087C" "YKL087C" 5 41.6 33.3 NA NA NA NA NA NA NA
"2909" "YNL076W" "YNL076W" 180 30.1 29.3 9.2 13.4 45.1 52.5 NA NA NA
"2910" "YDR367W" "YDR367W" 262 28.8 27.4 13.4 18.8 36.3 47.2 NA NA NA
"2911" "YKL001C" "YKL001C" 361 36.5 35 16 24.9 49 58.8 NA NA NA
"2912" "YBR173C" "YBR173C" 453 33.8 32.3 14.9 21.4 44.4 55.8 NA NA NA
"2913" "YOR261C" "YOR261C" 2593 26.8 25.4 11.1 16.6 35.3 44.8 NA NA NA
"2914" "YPL163C" "YPL163C" 1458 36.3 35 17.1 24.5 47 57.1 NA NA NA
"2915" "YGL253W" "YGL253W" 10674 29.1 27.5 10.7 16.9 39.9 49.3 NA NA NA
"2916" "YHL032C" "YHL032C" 245 37 35.4 15.5 23.7 48.9 57.6 NA NA NA
"2917" "YDR151C" "YDR151C" 271 46.5 47.5 22.3 32.4 56.7 67.8 NA NA NA
"2918" "YIL088C" "YIL088C" 1268 33.2 31.8 15.6 21.8 43.3 53.7 NA NA NA
"2919" "YGL162W" "YGL162W" 114 31.3 31.4 7.9 15.2 46.2 52.3 NA NA NA
"2920" "YOL125W" "YOL125W" 370 39.6 40.2 21 29 48.4 55.6 NA NA NA
"2921" "YGR133W" "YGR133W" 1 34.6 34.6 NA NA NA NA NA NA NA
"2922" "YDR444W" "YDR444W" 297 39.3 41.8 14.6 26.6 50.9 59.8 NA NA NA
"2923" "YGR127W" "YGR127W" 83 40.4 43.8 13 29.1 52.2 61.2 NA NA NA
"2924" "YMR092C" "YMR092C" 645 26.2 24.2 8.8 13.9 36.1 47.5 NA NA NA
"2925" "YOL030W" "YOL030W" 552 32.2 31.8 11.6 19 43.9 54.1 NA NA NA
"2926" "YOR337W" "YOR337W" 201 35.5 33 10.6 17.5 52.6 64.2 NA NA NA
"2927" "YHR143W-A" "YHR143W-A" 1476 31.8 30.4 15 21.5 40.4 50.7 NA NA NA
"2928" "YOR097C" "YOR097C" 131 32 30.5 15.1 20.4 41.1 48.9 NA NA NA
"2929" "YNL293W" "YNL293W" 107 39.5 40.6 14.6 23.7 54.6 64.2 NA NA NA
"2930" "YCL058W-A" "YCL058W-A" 688 37.2 37.4 12.3 23.1 50.5 58.9 NA NA NA
"2931" "YOL132W" "YOL132W" 1 48.6 48.6 NA NA NA NA NA NA NA
"2932" "YPR094W" "YPR094W" 355 28.5 25.2 7.9 13.9 42.1 51.6 NA NA NA
"2933" "YNL099C" "YNL099C" 2 24.6 24.6 NA NA NA NA NA NA NA
"2934" "YGL075C" "YGL075C" 185 26.6 22.3 6.1 10.2 38.2 57.9 NA NA NA
"2935" "YOL023W" "YOL023W" 170 44.7 47.6 9.6 25.2 64.9 71.9 NA NA NA
"2936" "YBL020W" "YBL020W" 214 39 39 20 27.2 49.5 58.1 NA NA NA
"2937" "YGR203W" "YGR203W" 84 39.9 40.2 21.4 29.3 48.1 60.5 NA NA NA
"2938" "YHL003C" "YHL003C" 1051 29.6 28.6 13.6 19.1 38.4 47.9 NA NA NA
"2939" "YER154W" "YER154W" 667 31.9 31.2 11.1 19 42.4 52.8 NA NA NA
"2940" "YDR422C" "YDR422C" 52 36.9 36.1 18 22.4 50.6 59.1 NA NA NA
"2941" "YEL036C" "YEL036C" 709 33.5 33.2 12 20.7 44.2 55 NA NA NA
"2942" "YNL007C" "YNL007C" 1350 29.3 26.9 10.6 16.6 39.8 51.7 NA NA NA
"2943" "YDR400W" "YDR400W" 537 30.6 29.6 12.2 18 41.3 50.4 NA NA NA
"2944" "YJR104C" "YJR104C" 8356 27.2 25.1 10.9 16.4 36.3 46.7 NA NA NA
"2945" "YER180C-A" "YER180C-A" 11 27 26.1 19.5 19.8 33.8 39.6 NA NA NA
"2946" "YAL042W" "YAL042W" 1513 31.6 29.3 12.9 19.7 41.2 51.7 NA NA NA
"2947" "YLR056W" "YLR056W" 2661 35.1 34.4 14.9 22 46.3 56.5 NA NA NA
"2948" "YAL035W" "YAL035W" 2676 27.6 23.7 7.2 12.8 39.7 52.7 NA NA NA
"2949" "YOL041C" "YOL041C" 227 31.8 29.5 12.8 18.7 42.5 54.4 NA NA NA
"2950" "YGR153W" "YGR153W" 27 30.1 30.4 13.6 19.5 38.2 47.3 NA NA NA
"2951" "YIL071C" "YIL071C" 57 34 35.6 16.7 21.9 43.3 51.8 NA NA NA
"2952" "YBR235W" "YBR235W" 181 34.1 33.1 12 22.5 46.9 55.6 NA NA NA
"2953" "YDR001C" "YDR001C" 237 31.7 29.2 10.1 17.3 45.9 58.6 NA NA NA
"2954" "YOL141W" "YOL141W" 1 10.9 10.9 NA NA NA NA NA NA NA
"2955" "YKR080W" "YKR080W" 1148 31.4 31.6 11.8 19.4 42.5 50.8 NA NA NA
"2956" "YGR080W" "YGR080W" 149 31.9 31.6 13.9 21.3 41.4 49.5 NA NA NA
"2957" "YBL011W" "YBL011W" 85 31.3 31.4 10.7 16.9 44.4 51.1 NA NA NA
"2958" "YDR183W" "YDR183W" 5 31.1 35.6 NA NA NA NA NA NA NA
"2959" "YIL039W" "YIL039W" 554 33 31.2 13.6 21.2 42.3 50.3 NA NA NA
"2960" "YDR138W" "YDR138W" 291 43.8 42.6 15.4 27 56.2 73.2 NA NA NA
"2961" "YGR122W" "YGR122W" 200 42.1 43.3 24.5 31.5 50.8 60.7 NA NA NA
"2962" "YOR317W" "YOR317W" 152 25 22.6 5.1 11.5 37.2 50.6 NA NA NA
"2963" "YBR255C-A" "YBR255C-A" 160 37.8 36.7 15.6 23.6 50.9 61.9 NA NA NA
"2964" "YJL110C" "YJL110C" 455 34.8 34 9.7 17.3 50.9 60.2 NA NA NA
"2965" "YGL049C" "YGL049C" 532 27.4 26.3 7.7 13.7 39 49.6 NA NA NA
"2966" "YJR144W" "YJR144W" 594 38.7 39.8 12.2 24.2 52.5 62.3 NA NA NA
"2967" "YOL078W" "YOL078W" 64 24 18.5 7.3 11.3 37.3 44.7 NA NA NA
"2968" "YLR328W" "YLR328W" 575 35.5 35.5 15.6 23.6 46.3 55.5 NA NA NA
"2969" "YGL153W" "YGL153W" 202 31.9 30 12.5 20.1 43.4 54.1 NA NA NA
"2970" "YGL191W" "YGL191W" 287 20.2 18.3 5.7 9.9 29.3 36.6 NA NA NA
"2971" "YGR046W" "YGR046W" 304 39 40.6 14.9 28.2 51.1 59.1 NA NA NA
"2972" "YDR384C" "YDR384C" 805 45.8 45.6 26.2 34.8 56.3 65.8 NA NA NA
"2973" "YMR088C" "YMR088C" 101 32.2 31.5 15.5 21.6 40.1 54 NA NA NA
"2974" "YNL097C" "YNL097C" 186 35.6 35.2 11.6 20.8 48.9 58 NA NA NA
"2975" "YER063W" "YER063W" 626 28.7 27.9 11 17.6 37.3 47.2 NA NA NA
"2976" "YDR481C" "YDR481C" 31 33.2 34.9 13.3 18.6 46.8 54.4 NA NA NA
"2977" "YER014W" "YER014W" 235 28.7 26.5 11.3 16.8 40.7 48.6 NA NA NA
"2978" "YHL017W" "YHL017W" 483 48.1 47.2 25.3 35.2 60 71.7 NA NA NA
"2979" "YER172C" "YER172C" 2 19.7 19.7 NA NA NA NA NA NA NA
"2980" "YCR019W" "YCR019W" 172 36.8 37.5 14.1 22.7 48.7 59.2 NA NA NA
"2981" "YNL180C" "YNL180C" 384 30.6 29 12 18.7 41.2 49 NA NA NA
"2982" "YMR055C" "YMR055C" 19 34.9 34.7 20.1 29.2 39.6 49 NA NA NA
"2983" "YNL213C" "YNL213C" 231 39.6 39.6 16.2 28 50.9 62.6 NA NA NA
"2984" "YOR244W" "YOR244W" 185 34.2 29.6 11.2 17.9 51.5 60.5 NA NA NA
"2985" "YPL134C" "YPL134C" 131 31.3 32.5 11.4 18.7 43.9 52.4 NA NA NA
"2986" "YEL003W" "YEL003W" 1 51.7 51.7 NA NA NA NA NA NA NA
"2987" "YDR503C" "YDR503C" 80 33.9 32.1 11.1 16.1 47.8 55.9 NA NA NA
"2988" "YBR058C" "YBR058C" 231 28.9 26.9 7.3 15.3 41 51.5 NA NA NA
"2989" "YPL244C" "YPL244C" 402 38.1 37.1 20.1 27 48.5 58.6 NA NA NA
"2990" "YDR492W" "YDR492W" 621 37.2 37.1 15.8 26 47.6 57 NA NA NA
"2991" "YLR024C" "YLR024C" 72 31.8 30.8 10.6 19.9 42.7 51.2 NA NA NA
"2992" "YGR240C" "YGR240C" 5818 26.9 25.1 7.5 13.8 37.6 48.7 NA NA NA
"2993" "YPL228W" "YPL228W" 292 26.9 24.2 7.4 14 35.1 48.6 NA NA NA
"2994" "YEL058W" "YEL058W" 902 27 25.4 9.3 16.1 35.3 48.1 NA NA NA
"2995" "YMR259C" "YMR259C" 229 29.3 29.2 7.8 14.1 40.7 52.3 NA NA NA
"2996" "YBR061C" "YBR061C" 570 31 30.7 12.6 20.4 40.3 49.6 NA NA NA
"2997" "YDR023W" "YDR023W" 5068 28 26.2 11.2 17.1 36.6 47.2 NA NA NA
"2998" "YOR145C" "YOR145C" 1634 37.1 35.6 15.9 23.6 48.9 59.8 NA NA NA
"2999" "YFL034C-B" "YFL034C-B" 270 32.3 30.8 9.3 19.4 44.7 56.5 NA NA NA
"3000" "YCL050C" "YCL050C" 1545 31.2 29.2 14.5 20.3 40.5 50.3 NA NA NA
"3001" "YML047C" "YML047C" 1 31.1 31.1 NA NA NA NA NA NA NA
"3002" "YBR087W" "YBR087W" 530 32.5 31.5 12.7 20.2 44 54.6 NA NA NA
"3003" "YLR006C" "YLR006C" 91 38.9 35.2 16.1 24.9 49.3 67.5 NA NA NA
"3004" "YDR330W" "YDR330W" 165 33.7 31.3 12.8 21.8 43.6 55.7 NA NA NA
"3005" "YER149C" "YER149C" 162 35.8 37.5 10 20.9 49 59.5 NA NA NA
"3006" "YBL037W" "YBL037W" 51 25.9 16 8.4 11.3 40.7 49.4 NA NA NA
"3007" "YOR375C" "YOR375C" 4185 26.7 25.1 10.5 16 35.5 45.4 NA NA NA
"3008" "YPR190C" "YPR190C" 772 31.1 30.4 9.7 16.6 43.4 53.5 NA NA NA
"3009" "YOR215C" "YOR215C" 331 29.4 28.3 10.7 18.5 39.7 49.2 NA NA NA
"3010" "YHR107C" "YHR107C" 289 30.9 28.9 11.1 19 42.1 52.2 NA NA NA
"3011" "YAR002W" "YAR002W" 300 30.2 29.4 10.2 16.8 42.1 51.9 NA NA NA
"3012" "YNR004W" "YNR004W" 56 39.2 39.8 22.9 30.9 44.1 56.3 NA NA NA
"3013" "YOR262W" "YOR262W" 419 34.6 31.6 16 21.6 46.1 55.6 NA NA NA
"3014" "YDL048C" "YDL048C" 69 37.8 35.9 15.8 27.9 49.5 63.5 NA NA NA
"3015" "YDL064W" "YDL064W" 489 28.6 25.3 9.1 15.9 37.1 51.9 NA NA NA
"3016" "YEL056W" "YEL056W" 354 30 27.6 12.2 17.6 42 51.2 NA NA NA
"3017" "YDR026C" "YDR026C" 68 32.5 30.1 15 21.2 44.5 54.5 NA NA NA
"3018" "YPL095C" "YPL095C" 33 34.1 38.3 15.6 25.8 42.3 47.4 NA NA NA
"3019" "YBR047W" "YBR047W" 73 34.8 35.7 13.4 22 47 53.3 NA NA NA
"3020" "YDR046C" "YDR046C" 1523 37.1 37.6 14.2 21.6 50.1 59.6 NA NA NA
"3021" "YEL029C" "YEL029C" 194 35.1 32.3 13.5 20.1 44.3 53.4 NA NA NA
"3022" "YOR253W" "YOR253W" 1523 41.1 39.4 24.7 31.5 49.5 59.8 NA NA NA
"3023" "YMR125W" "YMR125W" 751 29 26.8 9.7 15.5 40.1 51.6 NA NA NA
"3024" "YOR202W" "YOR202W" 272 36.2 35.4 17.9 25 45.6 55.3 NA NA NA
"3025" "YGL245W" "YGL245W" 2114 27.9 25.7 10.2 16 37.4 50.1 NA NA NA
"3026" "YNL273W" "YNL273W" 223 30.9 29.6 8.3 14.6 43.5 55 NA NA NA
"3027" "YCR051W" "YCR051W" 540 34.8 33.2 15.7 22.8 46.2 55.9 NA NA NA
"3028" "YER070W" "YER070W" 2759 29.7 29.5 5.9 12 43.8 54.4 NA NA NA
"3029" "YPL219W" "YPL219W" 52 52.8 51.1 23.7 34.1 61 74.1 NA NA NA
"3030" "YNL106C" "YNL106C" 33 29.7 28 10 14.2 41.9 53.4 NA NA NA
"3031" "YGR006W" "YGR006W" 16 46.3 48.9 20.8 36.5 59.6 64.7 NA NA NA
"3032" "YPR065W" "YPR065W" 154 37.7 41.2 13.3 25.9 49.9 55.8 NA NA NA
"3033" "YDL119C" "YDL119C" 1 59.2 59.2 NA NA NA NA NA NA NA
"3034" "YJL003W" "YJL003W" 186 30.5 28.6 11.1 17.8 42.7 52.8 NA NA NA
"3035" "YDR264C" "YDR264C" 1002 34.9 34.5 16 22.8 45.2 55 NA NA NA
"3036" "YNR053C" "YNR053C" 669 49.6 48.3 25.7 37 61.1 73.1 NA NA NA
"3037" "YKR057W" "YKR057W" 19948 33.1 31.7 15.5 22.2 42.3 52.8 NA NA NA
"3038" "YER045C" "YER045C" 98 34.8 35 13.8 23.4 45.5 54 NA NA NA
"3039" "YKL151C" "YKL151C" 111 27.2 25.7 8.9 17.2 37.6 45.3 NA NA NA
"3040" "YGL198W" "YGL198W" 469 33.9 32.3 14.2 19.9 45.1 57.4 NA NA NA
"3041" "YNL040W" "YNL040W" 205 34.2 33.9 14.6 22.6 45.1 55 NA NA NA
"3042" "YOR284W" "YOR284W" 79 38.9 40.6 19.6 27.2 48.7 59.3 NA NA NA
"3043" "YGR167W" "YGR167W" 1321 29.1 26.8 12.7 18.3 38.3 49.2 NA NA NA
"3044" "YDL086W" "YDL086W" 601 26.2 23.5 11.4 16.3 34.5 45.1 NA NA NA
"3045" "YBL091C-A" "YBL091C-A" 143 30.5 28.3 13.4 21.1 36.1 47.4 NA NA NA
"3046" "YOR163W" "YOR163W" 347 30.4 28.2 13 18.2 41.7 50.8 NA NA NA
"3047" "YMR199W" "YMR199W" 288 33.9 34.2 11.2 19.7 47 55.2 NA NA NA
"3048" "YLR093C" "YLR093C" 375 34.9 31.6 14.7 21.1 43.6 56.8 NA NA NA
"3049" "YIR031C" "YIR031C" 97 45.7 46.1 28.3 38.6 54.7 60.8 NA NA NA
"3050" "YJR065C" "YJR065C" 1148 31.6 30 14.2 20.3 40.9 52.1 NA NA NA
"3051" "YNL042W" "YNL042W" 10 35.3 35.7 27.8 31.1 38.9 48.1 NA NA NA
"3052" "YKR093W" "YKR093W" 18 28.5 27.2 13.6 20.4 40.4 46 NA NA NA
"3053" "YOR165W" "YOR165W" 746 27.1 24.9 8.2 14.6 37.8 49.8 NA NA NA
"3054" "YNL308C" "YNL308C" 496 31.5 28.3 10.1 17.1 42.1 54.9 NA NA NA
"3055" "YPL010W" "YPL010W" 1353 30.1 28.9 12.6 19 39.4 48.8 NA NA NA
"3056" "YGL226W" "YGL226W" 104 29.4 25.9 9.2 14.1 42.4 53.4 NA NA NA
"3057" "YHR058C" "YHR058C" 49 35 33.4 10.3 22.6 50.2 56.6 NA NA NA
"3058" "YMR056C" "YMR056C" 1 3.6 3.6 NA NA NA NA NA NA NA
"3059" "YDR239C" "YDR239C" 184 28.5 26.5 9.1 15.4 41.3 51.1 NA NA NA
"3060" "YJR049C" "YJR049C" 296 29.4 29.7 11.4 18.4 37.9 46.9 NA NA NA
"3061" "YPR112C" "YPR112C" 777 30.9 29.3 7.8 15.4 44.3 56.8 NA NA NA
"3062" "YKR019C" "YKR019C" 125 33.7 32.5 11.9 17.5 48.5 57.3 NA NA NA
"3063" "YOR324C" "YOR324C" 142 42.6 43.8 17.2 27 57.7 66.5 NA NA NA
"3064" "YPR169W" "YPR169W" 296 26.9 26 9.1 16.2 35.7 46 NA NA NA
"3065" "YDR242W" "YDR242W" 31 45.7 43.9 30.5 36.4 54.6 60.2 NA NA NA
"3066" "YLR175W" "YLR175W" 6793 28.7 26.9 10.2 16.1 39.3 49.6 NA NA NA
"3067" "YGR279C" "YGR279C" 4714 45.5 45.9 22.4 34.4 56.9 67.1 NA NA NA
"3068" "YHR149C" "YHR149C" 379 34.3 34.3 11.2 19.3 47.1 56.5 NA NA NA
"3069" "YDR064W" "YDR064W" 27178 24.9 22.5 8.8 14.1 33.5 44.1 NA NA NA
"3070" "YMR275C" "YMR275C" 319 28.8 27.3 8 13.5 42.4 51.4 NA NA NA
"3071" "YLR324W" "YLR324W" 83 33.7 30.7 13.6 20.3 42.3 55.9 NA NA NA
"3072" "YER052C" "YER052C" 730 33.2 32.4 11.3 20.5 44.1 54.8 NA NA NA
"3073" "YLR427W" "YLR427W" 57 36.1 38.1 9.2 16.9 52 60.4 NA NA NA
"3074" "YOR187W" "YOR187W" 1018 28 25.3 9.8 15.4 38.5 49.6 NA NA NA
"3075" "YPL061W" "YPL061W" 6967 29.1 28.1 7.3 13.5 42.2 53.1 NA NA NA
"3076" "YMR089C" "YMR089C" 723 30.5 27.2 10.6 17 42.3 54.6 NA NA NA
"3077" "YER003C" "YER003C" 1241 26.1 23.1 9.1 14.7 35.4 47.2 NA NA NA
"3078" "YKR077W" "YKR077W" 181 36.3 37.6 9.9 22.8 49.5 57.4 NA NA NA
"3079" "YDR173C" "YDR173C" 263 35.5 35.2 15.6 24.3 45.3 54.1 NA NA NA
"3080" "YOR353C" "YOR353C" 407 36.4 35.6 12.6 19.2 48.8 60.5 NA NA NA
"3081" "YCL057W" "YCL057W" 1009 31.7 30.3 13.6 20.1 41.2 51.8 NA NA NA
"3082" "YJL025W" "YJL025W" 175 33.4 35.4 11.2 19.2 45.4 54.2 NA NA NA
"3083" "YLR413W" "YLR413W" 8 32.5 27 NA NA NA NA NA NA NA
"3084" "YBR072W" "YBR072W" 195 25.4 24.5 11.2 16.6 31.9 39.5 NA NA NA
"3085" "YBR005W" "YBR005W" 85 36.7 37.8 11.7 22.3 46 58.4 NA NA NA
"3086" "YBR029C" "YBR029C" 97 38.5 39.4 18.4 26.2 48.8 56.6 NA NA NA
"3087" "YMR262W" "YMR262W" 33 32.4 32.7 14.5 18.6 43.5 54.8 NA NA NA
"3088" "YDR273W" "YDR273W" 36 36.9 35.1 22.1 26 46.6 55.7 NA NA NA
"3089" "YPR063C" "YPR063C" 722 31.9 30.5 13.6 20.9 41.4 51.4 NA NA NA
"3090" "YGR070W" "YGR070W" 37 40.9 38.4 23.1 33.7 48.4 58.4 NA NA NA
"3091" "YGR231C" "YGR231C" 233 34.3 32.4 15.5 23.6 43.1 54.9 NA NA NA
"3092" "YEL063C" "YEL063C" 432 31.9 30.3 13 18.5 43.7 52.1 NA NA NA
"3093" "YBL076C" "YBL076C" 4749 25.2 22.4 8.9 13.9 34.4 45.5 NA NA NA
"3094" "YMR113W" "YMR113W" 266 32.4 32 14.7 20.8 41.8 51 NA NA NA
"3095" "YPR097W" "YPR097W" 4 28.7 26.2 NA NA NA NA NA NA NA
"3096" "YGL134W" "YGL134W" 179 41 42.5 14.4 28.6 54.3 62.2 NA NA NA
"3097" "YDR454C" "YDR454C" 2307 26.1 24.4 11 16.3 34.1 43.4 NA NA NA
"3098" "YLR128W" "YLR128W" 163 37.8 37.1 18.3 27.4 46.2 60.1 NA NA NA
"3099" "YKR068C" "YKR068C" 311 33.3 34.5 13.3 21.9 44.4 52 NA NA NA
"3100" "YOR099W" "YOR099W" 1 26 26 NA NA NA NA NA NA NA
"3101" "YLR387C" "YLR387C" 490 32.2 29.8 13.7 20.1 43.5 54.1 NA NA NA
"3102" "YGL021W" "YGL021W" 75 28.3 26.4 7.5 14.8 39.4 54.5 NA NA NA
"3103" "YPR032W" "YPR032W" 167 36.1 37.1 11.6 22.8 48.7 58 NA NA NA
"3104" "YDL173W" "YDL173W" 566 28.1 26.4 9.6 15.4 36.7 47.2 NA NA NA
"3105" "YBR143C" "YBR143C" 4078 29.4 27.7 12.1 18 38.7 49.3 NA NA NA
"3106" "YDR086C" "YDR086C" 3458 27.6 26.3 12.3 17.8 35.3 44.9 NA NA NA
"3107" "YHR072W-A" "YHR072W-A" 6669 30 28.5 13.8 20.1 38.6 47.9 NA NA NA
"3108" "YOR346W" "YOR346W" 775 30 29.3 12.3 19.1 39.2 47.6 NA NA NA
"3109" "YJR130C" "YJR130C" 115 39.7 40.6 17.2 28.2 51.5 58 NA NA NA
"3110" "YJL062W-A" "YJL062W-A" 313 30 28.9 9.2 17.2 41.1 51.3 NA NA NA
"3111" "YPL072W" "YPL072W" 116 37.9 37.5 12.9 20.8 48.7 60.3 NA NA NA
"3112" "YAL016W" "YAL016W" 744 28.3 25 8 13.8 41.3 51.6 NA NA NA
"3113" "YJL134W" "YJL134W" 443 34.1 32.8 14.2 20.7 46.2 55.6 NA NA NA
"3114" "YJL161W" "YJL161W" 17 31.6 30.4 16.4 19.7 44.6 54.4 NA NA NA
"3115" "YPL173W" "YPL173W" 209 37 36.4 14.8 23 48.1 58.8 NA NA NA
"3116" "YDR449C" "YDR449C" 970 37.1 38.1 13.3 23.6 50.2 58.7 NA NA NA
"3117" "YNR039C" "YNR039C" 256 32 33.3 8.6 14.1 46.7 56.8 NA NA NA
"3118" "YLR367W" "YLR367W" 8239 33.3 30.3 11.9 18.3 44.8 59.5 NA NA NA
"3119" "YLR227C" "YLR227C" 17 34 35.3 13.6 19.9 48.1 53.2 NA NA NA
"3120" "YKL080W" "YKL080W" 2165 35.7 34.6 17.3 24.5 45.1 54.3 NA NA NA
"3121" "YPL152W" "YPL152W" 61 33.7 36.2 12.8 20.5 44.1 51.1 NA NA NA
"3122" "YML023C" "YML023C" 50 42.8 41.6 23.8 34.2 52 59.4 NA NA NA
"3123" "YLR183C" "YLR183C" 439 28.6 27.4 9.8 17.1 38.3 48.9 NA NA NA
"3124" "YOL093W" "YOL093W" 368 35.6 34.3 15.1 24.4 47.5 56.8 NA NA NA
"3125" "YPL064C" "YPL064C" 209 32.3 33.8 12.3 22.7 42.4 50.1 NA NA NA
"3126" "YNL077W" "YNL077W" 53 39.1 47 9.7 19.9 54.3 61.9 NA NA NA
"3127" "YMR311C" "YMR311C" 276 34 32 13.5 22.3 45.9 55.1 NA NA NA
"3128" "YBR109C" "YBR109C" 3483 31.9 30.9 15.1 21.8 40.9 49.5 NA NA NA
"3129" "YBR172C" "YBR172C" 354 39.4 40.1 11.2 24.9 53.1 66.9 NA NA NA
"3130" "YDR346C" "YDR346C" 1645 36.5 35.3 16.5 24.7 47.4 58.2 NA NA NA
"3131" "YJL172W" "YJL172W" 69 41.6 40.5 23 30.8 51 62.8 NA NA NA
"3132" "YNL222W" "YNL222W" 190 33.9 32.6 14.4 22.6 44.6 55.5 NA NA NA
"3133" "YGL233W" "YGL233W" 610 35.6 34.1 15.3 22.1 46.8 57.8 NA NA NA
"3134" "YPL146C" "YPL146C" 1 31 31 NA NA NA NA NA NA NA
"3135" "YPL086C" "YPL086C" 595 30.9 29.5 11.4 18.3 42 51.5 NA NA NA
"3136" "YFR039C" "YFR039C" 660 29.8 26.7 9.9 15.4 41.7 51.6 NA NA NA
"3137" "YKR042W" "YKR042W" 6573 36.4 36.8 16.3 26.3 46 54.5 NA NA NA
"3138" "YKL160W" "YKL160W" 1963 26.3 24.1 10.1 15.3 35.1 46.3 NA NA NA
"3139" "YGR213C" "YGR213C" 3 29.2 26.3 NA NA NA NA NA NA NA
"3140" "YHR146W" "YHR146W" 1574 24.1 22.3 8 13.2 32.2 42.7 NA NA NA
"3141" "YDL142C" "YDL142C" 217 38.8 38.3 18.5 24.7 49.8 61.6 NA NA NA
"3142" "YMR185W" "YMR185W" 376 29.6 28.1 9.9 16.2 41.9 50.8 NA NA NA
"3143" "YCL027W" "YCL027W" 216 33.6 33.4 11.8 18.8 48.2 56.4 NA NA NA
"3144" "YMR066W" "YMR066W" 6 36.5 37.5 NA NA NA NA NA NA NA
"3145" "YHR198C" "YHR198C" 146 27.8 25.2 9.4 14 43 50.7 NA NA NA
"3146" "YJR001W" "YJR001W" 287 33.8 33.8 12.8 21.7 45.6 55.6 NA NA NA
"3147" "YML105C" "YML105C" 599 30.7 28.3 13.1 19.7 39.8 51.2 NA NA NA
"3148" "YKL126W" "YKL126W" 2 45.6 45.6 NA NA NA NA NA NA NA
"3149" "YJL129C" "YJL129C" 346 37.4 36.5 13.8 24.3 49.8 60.8 NA NA NA
"3150" "YLR209C" "YLR209C" 153 38.1 36.8 17.8 27.4 50.5 59.4 NA NA NA
"3151" "YDR306C" "YDR306C" 24 31.3 29.1 10 14.7 43.8 58.2 NA NA NA
"3152" "YCL037C" "YCL037C" 989 47.7 46.3 24.4 35.5 59.7 70.9 NA NA NA
"3153" "YKL064W" "YKL064W" 162 41.8 39.2 23.4 30.4 55.8 64.8 NA NA NA
"3154" "YLR265C" "YLR265C" 223 31.9 31.3 12.5 19.9 42.9 51.2 NA NA NA
"3155" "YKR022C" "YKR022C" 221 40.2 41.4 18.6 30.2 50.2 59.7 NA NA NA
"3156" "YLR287C" "YLR287C" 735 34.7 33.5 15.5 23.8 44.4 54.1 NA NA NA
"3157" "YPL174C" "YPL174C" 81 29.4 29.1 11 18.2 41.7 47.1 NA NA NA
"3158" "YJL074C" "YJL074C" 411 27.5 24.5 7.5 13 40.4 51 NA NA NA
"3159" "YLR370C" "YLR370C" 902 31.5 29.7 14 19.7 41.2 51 NA NA NA
"3160" "YNL177C" "YNL177C" 532 35.4 33.8 13 22 47.5 58.9 NA NA NA
"3161" "YOR114W" "YOR114W" 126 38.2 39.5 16.4 23.2 49.5 59.1 NA NA NA
"3162" "YDR326C" "YDR326C" 2 39.3 39.3 NA NA NA NA NA NA NA
"3163" "YIL009W" "YIL009W" 418 27.9 27.6 7.9 13.8 40 49.3 NA NA NA
"3164" "YLR250W" "YLR250W" 1637 29.7 28 11.5 18 39.9 50.3 NA NA NA
"3165" "YHR097C" "YHR097C" 88 31.5 30 12 19.7 42.9 49.9 NA NA NA
"3166" "YKL122C" "YKL122C" 1277 33.4 31.9 15.1 22.8 43.2 52.5 NA NA NA
"3167" "YOR070C" "YOR070C" 297 33.9 35.9 9.4 18.8 46.3 53.7 NA NA NA
"3168" "YOL042W" "YOL042W" 84 35.2 36.7 12.5 21.8 46 55.3 NA NA NA
"3169" "YPL237W" "YPL237W" 3253 25.9 24.1 8.2 14.3 35.4 46.3 NA NA NA
"3170" "YDR054C" "YDR054C" 214 33 32 14.4 20.5 44.5 54.1 NA NA NA
"3171" "YBR236C" "YBR236C" 251 29.2 27.9 14.3 18.3 38.4 46.6 NA NA NA
"3172" "YPL125W" "YPL125W" 492 34.8 33.2 12.9 20.2 47.7 59.8 NA NA NA
"3173" "YBR189W" "YBR189W" 35007 25.8 23.5 9.5 14.9 34.7 45 NA NA NA
"3174" "YNL323W" "YNL323W" 628 33.3 33 14.4 22.5 42.4 51.6 NA NA NA
"3175" "YJR105W" "YJR105W" 2193 23.6 22.1 7.7 13.3 31.7 42.7 NA NA NA
"3176" "YDR289C" "YDR289C" 295 35.2 34 13.6 21.6 45.8 56.8 NA NA NA
"3177" "YOR054C" "YOR054C" 364 36.9 39.6 11.4 18.6 52.3 59.9 NA NA NA
"3178" "YFR042W" "YFR042W" 272 31.8 29.1 12.1 17.5 44.5 57.1 NA NA NA
"3179" "YHR076W" "YHR076W" 424 30.9 29 14.1 19 39.8 52.4 NA NA NA
"3180" "YLR305C" "YLR305C" 600 31.6 30.4 9.9 18.1 43 53.8 NA NA NA
"3181" "YOL140W" "YOL140W" 1 55.8 55.8 NA NA NA NA NA NA NA
